"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000151364.3","Kctd14",-0.242483052165148,0.515427138336915,1
"ENSG00000166557.1","Tmed3",-0.241424055139386,0.505237799608768,1
"ENSG00000171794.2","Utf1",-0.240947659288129,0.596642586281995,1
"ENSG00000123612.2","Acvr1c",-0.240600141205042,0.596642586281995,1
"unknown.4543","Gm10193",-0.239908141401128,0.602924045422597,1
"ENSG00000150275.1","Pcdh15",-0.239706409473761,0.465709061760164,1
"unknown.3772","4930513N20Rik",-0.239559884920942,0.499898211375668,1
"ENSG00000174697","Lep",-0.239382752729166,0.499898211375668,1
"unknown.2860","2900064B16Rik",-0.239123894218809,0.544613302242318,1
"ENSG00000196511.1","Tpk1",-0.238727996675071,0.455742841024798,1
"ENSG00000066117","Smarcd1",-0.238543133159783,0.608921577469841,1
"ENSG00000049323.1","Ltbp1",-0.238517412646745,0.602924045422597,1
"ENSG00000162763.1","Lrrc52",-0.238157777399834,0.608921577469841,1
"ENSG00000189001.1","Sbsn",-0.238044145365023,0.374959436447939,1
"unknown.2987","Psg21",-0.237897285874594,0.561381886303945,1
"ENSG00000082556.1","Oprk1",-0.237567827306962,0.614655895398678,1
"unknown.3683","4930421C12Rik",-0.237478397647356,0.683489866722675,1
"ENSG00000164251","F2rl1",-0.237078670896426,0.325583214794053,1
"ENSG00000151746","Bicd1",-0.236110082136011,0.596642586281995,1
"ENSG00000038427","Vcan",-0.235929200555779,0.352586477959376,1
"unknown.5635","Prl7a1",-0.235796800124676,0.59005413905892,1
"ENSG00000216937.2","Ccdc7",-0.235711285041546,0.518958992444161,1
"unknown.3189","Cdrt4os1",-0.235127945608032,0.608921577469841,1
"unknown.5647","2010109A12Rik",-0.234928303935197,0.596642586281995,1
"unknown.7095","Pfpl",-0.234899941878378,0.596642586281995,1
"ENSG00000124253","Pck1",-0.234780496710696,0.55599883905353,1
"unknown.7739","Zfp622",-0.234712849316617,0.625407742769173,1
"ENSG00000007923.2","Dnajc11",-0.234201768602671,0.59005413905892,1
"unknown.4340","Trim30d",-0.234183171640465,0.403471845791405,1
"unknown.2950","4932442L08Rik",-0.234030767866329,0.596642586281995,1
"ENSG00000104960.2","Ptov1",-0.233464365090598,0.596642586281995,1
"unknown.6548","LOC102635741",-0.233389906587376,0.596642586281995,1
"ENSG00000128591","Flnc",-0.233309408551838,0.403471845791405,1
"ENSG00000100324.1","Tab1",-0.232937707519343,0.59005413905892,1
"unknown.2376","4933406J08Rik",-0.232658802655028,0.561381886303945,1
"ENSG00000175336","Apof",-0.232509471502458,0.55599883905353,1
"unknown.838","Smr2",-0.23246121072183,0.671811644287591,1
"ENSG00000175104.4","Traf6",-0.232016526878603,0.608921577469841,1
"unknown.3888","C030045M22Rik",-0.23182521951452,0.683489866722675,1
"unknown.662","Lce1a1",-0.231282601080305,0.59005413905892,1
"ENSG00000184408.2","Kcnd2",-0.231242350056656,0.602924045422597,1
"ENSG00000168546.2","Gfra2",-0.231145539925119,0.356002511951016,1
"unknown.1737","abParts",-0.230624241801382,0.602924045422597,1
"ENSG00000101868.1","Pola1",-0.230525570443592,0.688880412752586,1
"ENSG00000171540.1","Otp",-0.230386654994694,0.57158790048308,1
"unknown.5021","Gm20052",-0.230283264193144,0.532309810886779,1
"ENSG00000166317.1","Synpo2l",-0.23026386510666,0.561381886303945,1
"unknown.5492","4930403D09Rik",-0.230127604866981,0.520293023341014,1
"unknown.9024","9830166K06Rik",-0.229921265755322,0.602924045422597,1
"ENSG00000197858","Gpaa1",-0.229640948725158,0.550413612053198,1
"unknown.1012","Agpat6",-0.229453085852373,0.602924045422597,1
"ENSG00000115514.1","Txndc9",-0.229367092415801,0.488436210736417,1
"ENSG00000075426","Fosl2",-0.229216959516231,0.55599883905353,1
"unknown.6616","4732416N19Rik",-0.229116487645534,0.494383583524165,1
