"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000139163.4","Etnk1",-0.229257016711119,0.35936712420719,1
"ENSG00000082556.1","Oprk1",-0.229049125722322,0.602924045422597,1
"ENSG00000001631.1","Krit1",-0.228635157559008,0.36916429368563,1
"ENSG00000149573.2","Mpzl2",-0.22859904472217,0.534061359609848,1
"ENSG00000117523.2","Prrc2c",-0.228496712004268,0.566574604800745,1
"ENSG00000002834.7","Lasp1",-0.228450582107772,0.698884105967114,1
"unknown.4575","Defa21",-0.228379149523381,0.677809263800169,1
"ENSG00000184351.1","Krtap19-1",-0.227942562188013,0.583132942516488,1
"ENSG00000107643.2","Mapk8",-0.227858864587805,0.385961239470759,1
"ENSG00000147905.1","Zcchc7",-0.227649814272559,0.3412975099945,1
"ENSG00000150093.4","Itgb1",-0.226909149255588,0.694004759387217,1
"unknown.5637","Zfp93",-0.226687329316758,0.625407742769173,1
"ENSG00000107201","Ddx58",-0.226560267300323,0.515427138336915,1
"ENSG00000111790.1","Fgfr1op2",-0.226552343419306,0.488436210736417,1
"ENSG00000244731","C4a",-0.226349421286683,0.392990104615479,1
"ENSG00000126777","Ktn1",-0.22631597372445,0.46079406168304,1
"unknown.931","Tlm",-0.225923361533995,0.614655895398678,1
"ENSG00000186479.1","Rgs7bp",-0.225808150519417,0.479694194621329,1
"ENSG00000164181.1","Elovl7",-0.225547589019203,0.505237799608768,1
"ENSG00000178363","Calml3",-0.225483606357305,0.620145661961653,1
"unknown.7521","1110025L11Rik",-0.225381624330944,0.596642586281995,1
"ENSG00000143119.1","Cd53",-0.224763116629942,0.608921577469841,1
"ENSG00000164089","Etnppl",-0.224757127954568,0.479694194621329,1
"unknown.4510","Trove2",-0.224510706154709,0.353140914949737,1
"ENSG00000144152","Fbln7",-0.224495197946105,0.510411324495181,1
"ENSG00000176390","Crlf3",-0.223930202437106,0.396417666984672,1
"ENSG00000161800.1","Racgap1",-0.223456819912979,0.698884105967114,1
"unknown.9612","8430419K02Rik",-0.22331845290118,0.688880412752586,1
"unknown.2439","4930579K19Rik",-0.22254835368591,0.614655895398678,1
"ENSG00000073584.2","Smarce1",-0.222367165551011,0.57158790048308,1
"unknown.4343","AI448005",-0.222343377226344,0.538583832280266,1
"ENSG00000106009.1","Brat1",-0.222212016176936,0.585648035708257,1
"ENSG00000120063.1","Gna13",-0.222010935691371,0.37233490943742,1
"ENSG00000197045.2","Gmfb",-0.221886555304292,0.625407742769173,1
"ENSG00000023041.3","Zdhhc6",-0.221725380967834,0.403106554469253,1
"ENSG00000111877.1","Mcm9",-0.221571446747984,0.459693453972699,1
"unknown.5565","Setd8",-0.221310058225023,0.529603570942432,1
"ENSG00000134595","Sox3",-0.220942509221163,0.630457422273063,1
"ENSG00000149257","Serpinh1",-0.220911293472529,0.585648035708257,1
"unknown.9688","D0Kist5",-0.220826320525435,0.688880412752586,1
"unknown.5648","2010109A12Rik",-0.220677718087895,0.614655895398678,1
"ENSG00000164236","Ankrd33b",-0.22066445942153,0.635308588954406,1
"ENSG00000172264.3","Macrod2",-0.220502247178017,0.465709061760164,1
"unknown.9067","A330076H08Rik",-0.220201628077155,0.40637072797372,1
"unknown.3888","C030045M22Rik",-0.220073783903528,0.677809263800169,1
"unknown.3455","4833412K13Rik",-0.219837037114999,0.475153719007812,1
"unknown.4288","Cd200r4",-0.219579461563198,0.484120134386325,1
"ENSG00000137727","Arhgap20",-0.219556913336895,0.5007682141889,1
"unknown.3415","9030420N05Rik",-0.219541604931514,0.479694194621329,1
"ENSG00000151773","Ccdc122",-0.219099431096554,0.508515049113376,1
"unknown.4869","Zfml",-0.219086710616577,0.57158790048308,1
"ENSG00000183495.2","Ep400",-0.219057567033521,0.375459779691182,1
"unknown.956","Tas2r105",-0.218603128446982,0.59005413905892,1
"unknown.7162","Csf2rb2",-0.217968829137991,0.620145661961653,1
"ENSG00000206075.2","Serpinb5",-0.217930862604191,0.688880412752586,1
"ENSG00000183878.1","Uty",-0.217760985254601,0.608921577469841,1
"ENSG00000142599","Rere",-0.217606827117973,0.415287420239689,1
"ENSG00000100012.1","Sec14l3",-0.217315939147933,0.625407742769173,1
"ENSG00000037042","Tubg2",-0.217168257433857,0.671811644287591,1
"ENSG00000170776.1","Akap13",-0.216877720467457,0.544613302242318,1
"unknown.8374","9030201C23Rik",-0.216201378735346,0.635308588954406,1
"unknown.8215","4833422B07Rik",-0.216092943017613,0.459693453972699,1
"ENSG00000065135.1","Gnai3",-0.216089278938131,0.496756189221017,1
"unknown.2319","Wrb",-0.215757627900513,0.515427138336915,1
"unknown.9169","C230011H18Rik",-0.215715225093621,0.515914991503007,1
"unknown.5073","B930053N05Rik",-0.215672620299107,0.520293023341014,1
"ENSG00000131781","Fmo5",-0.215581725692416,0.608921577469841,1
"ENSG00000134153.1","Emc7",-0.21539703960984,0.542611699902126,1
"unknown.2747","C030026M15Rik",-0.215313218587234,0.683489866722675,1
"ENSG00000182492","Bgn",-0.215041189714097,0.538395546294978,1
"unknown.375","Serpina3n",-0.215031710477546,0.451855280216579,1
"ENSG00000115163","Cenpa",-0.215009288112827,0.625407742769173,1
"ENSG00000184979","Usp18",-0.214794099680151,0.57158790048308,1
