"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000126777.2","Ktn1",-0.211207890822077,0.635308588954406,1
"unknown.502","2610019E17Rik",-0.210960050063461,0.488436210736417,1
"ENSG00000101938.1","Chrdl1",-0.21091336909483,0.430023242666372,1
"ENSG00000110619.1","Cars",-0.210843930588272,0.594289573797025,1
"ENSG00000121236","Trim6",-0.210785989227644,0.58111567594072,1
"ENSG00000115414.1","Fn1",-0.210185687044146,0.463490270408343,1
"unknown.1243","Oas1a",-0.209862743008874,0.467209222735502,1
"ENSG00000163827","Lrrc2",-0.209609748967733,0.450210522992816,1
"unknown.2484","5430411C19Rik",-0.209442954204464,0.652965385420447,1
"unknown.2658","6720427H10Rik",-0.209400815991273,0.58111567594072,1
"ENSG00000135049.1","Agtpbp1",-0.209363069374066,0.585648035708257,1
"unknown.5616","AI317158",-0.209279715668505,0.542611699902126,1
"ENSG00000162692","Vcam1",-0.209180125593696,0.345648466219402,1
"unknown.3663","5830462P14Rik",-0.209127949496719,0.525016240060059,1
"unknown.7348","H2-Q5",-0.208758516242246,0.594289573797025,1
"ENSG00000196352.3","Cd55",-0.208687434708465,0.585648035708257,1
"ENSG00000070404","Fstl3",-0.208434351812663,0.456484821046296,1
"unknown.5654","9630023C09Rik",-0.208293128092257,0.504686652674312,1
"unknown.1545","Tcrb-J",-0.208221105062572,0.590036871097897,1
"ENSG00000013503.1","Polr3b",-0.208190179134076,0.57158790048308,1
"unknown.3353","Rsph3a",-0.208186073674941,0.576431828452282,1
"ENSG00000064042.3","Limch1",-0.207648135955709,0.648792156810652,1
"ENSG00000104368.1","Plat",-0.207333365169472,0.440384989142434,1
"ENSG00000158286.1","Rnf207",-0.207203068031116,0.496756189221017,1
"ENSG00000112769.1","Lama4",-0.207199279361968,0.58111567594072,1
"ENSG00000038427.6","Vcan",-0.207114717455498,0.608921577469841,1
"ENSG00000155906","Rmnd1",-0.207113788639597,0.515427138336915,1
"unknown.5612","Zfp142",-0.20697115544042,0.488436210736417,1
