"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000134765.1","Dsc1",-0.280829566924411,0.496618352682817,1
"ENSG00000213699.2","Slc35f6",-0.279879280833483,0.518958992444161,1
"unknown.663","Lce1a1",-0.279255055114743,0.511843274216545,1
"ENSG00000159166","Lad1",-0.279177757301078,0.428208454695303,1
"unknown.7372","Sprr2a1",-0.278751624917708,0.409580724226259,1
"unknown.8374","9030201C23Rik",-0.27806994895016,0.476689026853438,1
"ENSG00000038945.3","Msr1",-0.277420186428443,0.278617267266042,1
"unknown.1243","Oas1a",-0.277392577303537,0.315305584621194,1
"unknown.2455","Gsdmc2",-0.277362036138853,0.511843274216545,1
"ENSG00000131724","Il13ra1",-0.275583050496134,0.463818798256563,1
"ENSG00000121807","Ccr2",-0.275470500542078,0.395195440115231,1
"ENSG00000163220","S100a9",-0.275411589858894,0.355281895919171,1
"ENSG00000185697","Mybl1",-0.275023430638313,0.583132942516488,1
"ENSG00000174175","Selp",-0.274973297069714,0.268392568459492,1
"ENSG00000164251","F2rl1",-0.274737733394275,0.285219489774437,1
"unknown.5632","1810044D09Rik",-0.274602390760159,0.377585875387724,1
"unknown.9631","BC028789",-0.274328953724553,0.463818798256563,1
"ENSG00000171860.2","C3ar1",-0.273954373803143,0.311233238726458,1
"unknown.5635","Prl7a1",-0.273477550475428,0.496618352682817,1
"unknown.6720","A830029E22Rik",-0.273406233747529,0.463818798256563,1
"unknown.2364","6330525I24Rik",-0.272682098165338,0.372945586641584,1
"unknown.5570","Gm9930",-0.271884319169935,0.511843274216545,1
"unknown.4565","1810010D01Rik",-0.271881081102712,0.538583832280266,1
"ENSG00000106477.2","Cep41",-0.271814775823895,0.415986556494832,1
"unknown.7101","Akr1b8",-0.271700974457681,0.355281895919171,1
"ENSG00000109163","Gnrhr",-0.270942415341178,0.496618352682817,1
"ENSG00000115919.1","Kynu",-0.270426894409176,0.59005413905892,1
"unknown.959","Vmn1r15",-0.270414974529298,0.532309810886779,1
"unknown.2747","C030026M15Rik",-0.270136695226187,0.596642586281995,1
"ENSG00000117697","Nsl1",-0.269910804287689,0.525774372449291,1
"ENSG00000171236","Lrg1",-0.269848671556569,0.346895248553151,1
"ENSG00000186197.4","Edaradd",-0.269801920007582,0.39119258773046,1
"ENSG00000184351.1","Krtap19-1",-0.269334293772058,0.496618352682817,1
"ENSG00000206075.2","Serpinb5",-0.269023731987458,0.496618352682817,1
"ENSG00000161405","Ikzf3",-0.268154182383832,0.401814482317435,1
"ENSG00000174080","Ctsf",-0.26799803279049,0.39119258773046,1
"ENSG00000108691","Ccl2",-0.267731921582123,0.323250006784713,1
"ENSG00000123612.2","Acvr1c",-0.267657288702447,0.504404701847167,1
"unknown.3772","4930513N20Rik",-0.26755083170246,0.428208454695303,1
"unknown.7582","Ifi205",-0.267530011824242,0.450549109852174,1
"ENSG00000119321.1","Fkbp15",-0.26718355611862,0.368203501991179,1
